,Unnamed: 0,player_id,date,market_value,position
3337,121715,Moussa Sow,2018-05-29,1350000,attack - Centre-Forward
3338,121723,Kofi Atta,2018-05-30,90000,attack - Right Winger
3339,121755,Sercan Yildirim,2018-05-29,360000,attack - Right Winger
3340,121773,Dzon Delarge,2018-05-29,630000,attack - Right Winger
3341,121783,Ozan Kokcu,2018-06-29,90000,attack - Left Winger
3342,121791,Berke Yilmaz,2018-07-04,45000,midfield - Attacking Midfield
3343,121794,Alper Ademoglu,2018-05-29,45000,midfield - Attacking Midfield
3344,121822,Pablo Batalla,2018-05-29,900000,midfield - Attacking Midfield
3345,121842,Cristobal Jorquera,2018-05-29,495000,midfield - Central Midfield
3346,121859,Kevin Itabel,2018-05-22,450000,midfield - Right Midfield
3347,121875,Federico Bravo,2018-05-22,450000,midfield - Central Midfield
3348,121901,Luigi Cennamo,2018-05-22,90000,Goalkeeper
3349,121904,Paschal Okoli,2018-07-04,135000,midfield - Defensive Midfield
3350,121930,Merter Yuce,2018-05-25,90000,midfield - Defensive Midfield
3351,121940,Mert Ornek,2018-05-30,45000,Defender - Right-Back
3352,121970,Serdar Kurtulus,2018-05-29,225000,Defender - Right-Back
3353,121989,Ismail Konuk,2018-05-30,135000,Defender - Centre-Back
3354,122025,Nemanja Mladenovic,2018-05-22,270000,attack - Right Winger
3355,122054,Sinisa Babic,2018-07-02,315000,midfield - Attacking Midfield
3356,122080,Adnan Aganovic,2018-05-22,360000,midfield - Central Midfield
3357,122090,Andreas Dermitzakis,2018-05-22,90000,midfield - Defensive Midfield
3358,122124,Paraskevas Lykourgos,2018-05-22,45000,Defender - Right-Back
3359,122148,Owusu Ansah Kontor,2018-07-11,180000,Defender - Left-Back
3360,122169,Wallace,2018-05-22,360000,Defender - Centre-Back
3361,122198,Angelos Karatasios,2018-05-22,180000,Defender - Centre-Back
3362,122220,Pavol Farkas,2018-07-13,135000,Defender - Centre-Back
3363,122243,Marko Jovanovic,2018-05-22,360000,Defender - Centre-Back
3364,122254,Alexandros Safarikas,2018-05-22,90000,Goalkeeper
3365,122283,Mladen Bozovic,2018-05-22,270000,Goalkeeper
3366,122288,Nikolaos Sabanidis,2018-05-22,90000,attack - Centre-Forward
3367,122333,Baris Zeren,2018-06-30,45000,midfield - Central Midfield
3368,122342,Ali Ulgen,2018-06-30,45000,Defender - Right-Back
3369,122353,Batuhan Tekin,2018-06-30,45000,Defender - Left-Back
3370,122381,Hakan Balta,2018-05-29,135000,Defender - Left-Back
3371,122420,Cedric Carrasso,2018-05-29,225000,Goalkeeper
3372,122441,Aleksandar Stanisavljevic,2018-07-02,450000,attack - Right Winger
3373,122452,Gyeol Hee Jang,2018-05-22,45000,attack - Left Winger
3374,122465,Eugenio Isnaldo,2018-05-22,540000,attack - Left Winger
3375,122501,Stavros Tsoukalas,2018-05-22,540000,midfield - Attacking Midfield
3376,122517,Cedric Gondo,2018-06-20,248000,attack - Centre-Forward
3377,122527,Rooney Wankewai,2018-05-22,270000,attack - Centre-Forward
3378,122548,Philip Hellqvist,2018-05-22,135000,attack - Centre-Forward
3379,122557,Franck Betra,2018-05-22,180000,attack - Centre-Forward
3380,122583,Karim Soltani,2018-05-22,180000,attack - Right Winger
3381,122604,Emmanuel Emenike,2018-05-30,900000,attack - Centre-Forward
3382,122620,Uros Djurdjevic,2018-05-22,2700000,attack - Centre-Forward
3383,122633,Athanasios Kostanasios,2018-05-21,90000,attack - Right Winger
3384,122656,El Fardou Ben,2018-07-02,1580000,attack - Right Winger
3385,122677,Seba,2018-05-22,2250000,attack - Left Winger
3386,122693,Sotiris Pispas,2018-05-22,180000,attack - Centre-Forward
3387,122735,Guillermo Molins,2018-05-22,1130000,attack - Centre-Forward
3388,122752,Luciano,2018-05-22,1800000,attack - Centre-Forward
3389,122767,Andres Chavez,2018-05-08,2250000,attack - Centre-Forward
3390,122780,Lampros Zacharos,2018-05-22,135000,midfield - Central Midfield
3391,122817,Theodoros Berios,2018-05-22,450000,Defender - Centre-Back
3392,122832,Alex,2018-06-02,180000,Defender - Centre-Back
3393,122852,Mate Vatsadze,2018-06-02,225000,attack - Centre-Forward
3394,122874,Davit Skhirtladze,2018-06-02,450000,attack - Second Striker
3395,122901,Stephan Petersen,2018-06-02,180000,attack - Right Winger
3396,122916,Vladimir Rodic,2018-06-02,360000,midfield - Right Midfield
3397,122949,Mikkel Vendelbo,2018-06-02,225000,midfield - Central Midfield
3398,122964,Ibrahim Moro,2018-06-02,360000,midfield - Central Midfield
3399,122981,Mikkel Cramer,2018-06-02,180000,Defender - Left-Back
3400,122991,Gregor Sikosek,2018-06-02,270000,Defender - Left-Back
3401,123019,Peter Friis Jensen,2018-06-02,180000,Goalkeeper
3402,123041,Thomas Vasiliou,2018-07-01,113000,attack - Right Winger
3403,123051,Emmanuel Mensah,2018-05-22,270000,midfield - Attacking Midfield
3404,123076,Joan Oriol,2018-05-30,270000,Defender - Left-Back
3405,123116,Marko Marin,2018-05-22,2700000,midfield - Attacking Midfield
3406,123141,Andre Martins,2018-05-22,1580000,midfield - Central Midfield
3407,123175,Alberto Botia,2018-05-22,2250000,Defender - Centre-Back
3408,123192,Ivica Ivusic,2018-05-22,180000,Goalkeeper
3409,123223,Dorian Leveque,2018-05-22,450000,Defender - Left-Back
3410,123249,Marcio Azevedo,2018-05-22,720000,Defender - Left-Back
3411,123290,Konstantinos Dimitriou,2018-07-12,90000,Defender - Centre-Back
3412,123310,Robin Lod,2018-05-22,1800000,midfield - Left Midfield
3413,123340,Yacouba Sylla,2018-06-03,900000,midfield - Defensive Midfield
3414,123363,Anastasios Avlonitis,2018-05-22,630000,Defender - Centre-Back
3415,123391,Rodrigo Moledo,2018-05-23,2250000,Defender - Centre-Back
3416,123408,Fabian Castillo,2018-05-29,1170000,attack - Left Winger
3417,123420,Sami Can Ozkan,2018-05-29,45000,Defender - Left-Back
3418,123436,Emmanuel Mas,2018-05-08,2250000,Defender - Left-Back
3419,123446,Furkan Yildirim,2018-07-04,45000,Defender - Centre-Back
3420,123453,Ayberk Kardas,2018-05-29,90000,Defender - Centre-Back
3421,123480,Jan Durica,2018-05-29,225000,Defender - Centre-Back
3422,123489,Ferdinando Del Sole,2018-06-30,810000,attack - Right Winger
3423,123500,Leonardo Merio,2018-06-30,45000,midfield - Central Midfield
3424,123509,Leonardo Loria,2018-06-30,90000,Goalkeeper
3425,123540,Nicki Bille Nielsen,2018-05-22,225000,attack - Centre-Forward
3426,123549,Samed Yesil,2018-05-22,630000,attack - Centre-Forward
3427,123561,Gerasimos Voukelatos,2018-05-22,90000,attack - Left Winger
3428,123576,Mergim Brahimi,2018-05-22,360000,midfield - Attacking Midfield
3429,123608,Masoud Shojaei,2018-05-22,630000,midfield - Attacking Midfield
3430,123651,Krystian Nowak,2018-05-22,135000,Defender - Centre-Back
3431,123666,Jerome Guihoata,2018-05-22,675000,Defender - Centre-Back
3432,123681,Levy Madinda,2018-05-22,630000,midfield - Attacking Midfield
3433,123691,Robert Kumadey,2018-05-22,90000,midfield - Left Midfield
3434,123698,Dudu,2018-05-22,180000,Goalkeeper
3435,123702,Panagiotis Grosios,2018-05-22,45000,midfield
3436,123707,Georgios Makrostergios,2018-05-22,45000,Defender - Centre-Back
3437,123726,Eero Markkanen,2018-06-02,270000,attack - Centre-Forward
3438,123749,Marvin Pourie,2018-06-08,315000,attack - Centre-Forward
3439,123779,Nikola Djurdjic,2018-06-20,540000,attack - Centre-Forward
3440,123800,Mandla Masango,2018-06-02,90000,attack - Right Winger
3441,123807,Ibrahima Ndiaye,2018-07-02,675000,attack - Right Winger
3442,123887,Sergiy Rudyka,2018-06-01,180000,midfield - Defensive Midfield
3443,123976,Erik Berg,2018-06-02,1130000,Defender - Centre-Back
3444,124025,Laszlo Koteles,2018-06-02,270000,Goalkeeper
3445,124033,Jan Kliment,2018-06-02,540000,attack - Centre-Forward
3446,124056,Zsolt Kalmar,2018-06-28,608000,midfield - Central Midfield
3447,124070,Viktor Anker,2018-06-02,45000,Goalkeeper
3448,124087,Ernest Asante,2018-06-02,720000,attack - Second Striker
3449,124114,Tobias Mikkelsen,2018-06-02,225000,attack - Right Winger
3450,124115,Tobias Mikkelsen,2018-07-24,225000,attack - Right Winger
3451,124137,Mohammed Fellah,2018-06-02,135000,midfield - Attacking Midfield
3452,124157,Lasse Petry,2018-06-02,225000,midfield - Central Midfield
3453,124192,Konstantinos Georgakopoulos,2018-05-22,180000,attack - Centre-Forward
3454,124203,Dimitrios Melikiotis,2018-05-22,180000,attack - Centre-Forward
3455,124210,Jonathan Bauman,2018-07-05,293000,attack - Centre-Forward
3456,124237,Fotis Georgiou,2018-05-22,180000,attack - Right Winger
3457,124252,Arnor Ingvi Traustason,2018-06-20,900000,attack - Left Winger
3458,124271,Vinicius,2018-05-23,450000,Defender - Centre-Back
3459,124280,Panagiotis Dounis,2018-05-22,90000,Goalkeeper
3460,124317,Edison Flores,2018-06-02,360000,attack - Left Winger
3461,124334,Yann Rolim,2018-06-02,225000,midfield - Attacking Midfield
3462,124357,Marco Meilinger,2018-06-14,360000,midfield - Left Midfield
3463,124394,Alexandros Kontos,2018-05-22,225000,attack - Left Winger
3464,124399,Klinton Noka,2018-05-22,45000,attack
3465,124401,Aleksandro Zaimaj,2018-05-22,45000,midfield - Attacking Midfield
3466,124415,Matheus Vargas,2018-05-22,180000,midfield - Attacking Midfield
3467,124437,Panagiotis Zorbas,2018-05-22,225000,midfield - Attacking Midfield
3468,124441,Queven,2018-05-22,45000,midfield - Central Midfield
3469,124458,Nikolaos Kritikos,2018-05-22,270000,midfield - Defensive Midfield
3470,124469,Kostakis Artymatas,2018-05-22,450000,midfield - Defensive Midfield
3471,124481,Lorenzo Menicagli,2018-05-22,90000,Defender - Right-Back
3472,124491,Mathieu Gomes,2018-05-22,270000,Defender - Right-Back
3473,124494,Antonis Anastasiou,2018-05-22,180000,Defender - Left-Back
3474,124514,Aristidis Soiledis,2018-06-16,315000,Defender - Left-Back
3475,124538,Nikola Lekovic,2018-05-22,360000,Defender - Left-Back
3476,124579,Davide Grassi,2018-05-22,135000,Defender - Centre-Back
3477,124592,Giannis Ioannou,2018-05-22,180000,Defender - Centre-Back
3478,124604,Spyros Spinoulas,2018-05-22,225000,Defender - Centre-Back
3479,124625,Sotiris Balafas,2018-05-22,270000,Defender - Centre-Back
3480,124635,Andreas Kolovouris,2018-05-22,90000,Goalkeeper
3481,124651,Fotis Koutzavasilis,2018-05-22,315000,Goalkeeper
3482,124686,Perry Kitchen,2018-05-02,675000,midfield - Defensive Midfield
3483,124714,Alexander Fischer,2018-06-07,180000,Defender - Right-Back
3484,124750,Hannes Thor Halldorsson,2018-06-02,315000,Goalkeeper
3485,124774,Rasmus Jonsson,2018-06-02,450000,attack - Centre-Forward
3486,124793,Joan Simun Edmundsson,2018-06-02,450000,attack - Second Striker
3487,124931,Sebastian Ribas,2018-05-08,1350000,attack - Centre-Forward
3488,125184,Christopher Routis,2018-07-12,315000,Defender - Centre-Back
3489,125232,Mario Arques,2018-05-30,90000,midfield - Central Midfield
3490,125243,Yuriy Tkachuk,2018-06-26,135000,midfield - Central Midfield
3491,125271,Igor Khudobyak,2018-07-01,180000,midfield - Central Midfield
3492,125292,Federico Pereyra,2018-06-03,270000,Defender - Centre-Back
3493,125336,Gonzalo Castillejos,2018-05-22,225000,attack - Centre-Forward
3494,125359,Lynel Kitambala,2018-07-13,315000,attack - Centre-Forward
3495,125365,Eli Elbaz,2018-05-22,315000,attack - Centre-Forward
3496,125394,Anthony Stokes,2018-05-22,540000,attack - Centre-Forward
3497,125409,Anete,2018-05-22,225000,attack - Second Striker
3498,125424,Enver Alivodic,2018-05-22,225000,attack - Right Winger
3499,125453,Savvas Siatravanis,2018-05-22,315000,attack - Left Winger
3500,125461,Michalis Kallergis,2018-05-22,90000,midfield - Attacking Midfield
3501,125484,Konstantinos Mendrinos,2018-05-22,225000,midfield - Central Midfield
3502,125502,Bartlomiej Babiarz,2018-07-03,135000,midfield - Central Midfield
3503,125514,Axel Juarez,2018-05-22,315000,midfield - Central Midfield
3504,125565,Alexandros Kouros,2018-05-22,405000,Defender - Left-Back
3505,125591,Sebastian Bartolini,2018-05-22,135000,Defender - Centre-Back
3506,125601,Jonathan Bijimine,2018-07-14,450000,Defender - Centre-Back
3507,125636,Dimitrios Tairis,2018-05-22,180000,Goalkeeper
3508,125653,Ivan Covic,2018-05-22,315000,Goalkeeper
3509,125758,Tymofiy Sukhar,2018-05-14,90000,Defender - Left-Back
3510,125773,Mohamed El Bouazzati,2018-05-14,180000,Defender - Centre-Back
3511,125807,Kaan Kairinen,2018-06-02,135000,midfield - Central Midfield
3512,125827,Michael Falkesgaard,2018-07-03,225000,Goalkeeper
3513,125832,Yuriy Zakharkiv,2018-05-14,90000,attack - Centre-Forward
3514,125874,Volodymyr Pryiomov,2018-05-28,180000,attack - Centre-Forward
3515,125884,Mohammed Rharsalla,2018-07-13,720000,attack - Left Winger
3516,125908,Anton Postupalenko,2018-06-01,450000,midfield - Attacking Midfield
3517,125981,Vyacheslav Lukhtanov,2018-06-01,90000,Defender - Centre-Back
3518,125985,Riccardo Cappa,2018-06-30,23000,attack - Left Winger
3519,125994,Dario Vittorio Meadows,2018-06-30,68000,midfield - Central Midfield
3520,126001,Lirim Kastrati,2018-06-30,45000,Defender - Right-Back
3521,126018,Abdullahi Nura,2018-06-18,360000,Defender - Right-Back
3522,126026,Andrea Ciofi,2018-06-30,45000,Defender - Centre-Back
3523,126038,Stefano Ciavattini,2018-06-30,135000,Defender - Centre-Back
3524,126071,Bogdan Lobont,2018-06-07,90000,Goalkeeper
3525,126090,Nana Welbeck,2018-06-02,90000,midfield - Central Midfield
3526,126106,Mathias Thrane,2018-06-02,180000,midfield - Central Midfield
3527,126127,Izunna Uzochukwu,2018-06-04,315000,midfield - Defensive Midfield
3528,126133,Oktay Bala,2018-07-04,45000,attack - Second Striker
3529,126147,Brian Fernandez,2018-06-03,1350000,attack - Centre-Forward
3530,126181,Yann Jouffre,2018-06-04,900000,midfield - Right Midfield
3531,126183,Alexis Larriere,2018-06-04,135000,midfield - Central Midfield
3532,126202,Chris Philipps,2018-07-03,1130000,midfield - Defensive Midfield
3533,126218,Geronimo Poblete,2018-06-04,1350000,midfield - Defensive Midfield
3534,126229,Theodore Efouba Ayissi,2018-06-04,135000,Defender - Right-Back
3535,126264,Benoit Assou Ekotto,2018-06-04,900000,Defender - Left-Back
3536,126284,Julian Palmieri,2018-06-04,1350000,Defender - Left-Back
3537,126319,Milan Bisevac,2018-06-04,450000,Defender - Centre-Back
3538,126340,Jonathan Rivierez,2018-06-04,720000,Defender - Centre-Back
3539,126531,Jeppe Mehl,2018-06-01,180000,midfield - Central Midfield
3540,126540,Daisuke Sato,2018-06-14,360000,Defender - Left-Back
3541,126553,Nicolai Dohn,2018-06-01,135000,Defender - Centre-Back
3542,126567,Marcus Bobjerg,2018-06-01,90000,Goalkeeper
3543,126582,Faycal Rherras,2018-06-03,270000,Defender - Left-Back
3544,126596,Silvio,2018-05-14,180000,Defender - Right-Back
3545,126636,Viktor Serdenyuk,2018-05-27,23000,midfield - Central Midfield
3546,126656,Ivan Matyazh,2018-05-14,270000,midfield - Central Midfield
3547,126685,Denys Balan,2018-05-27,135000,Defender - Right-Back
3548,126704,Artur Novotryasov,2018-05-27,158000,Defender - Centre-Back
3549,126725,Artem Rakhmanov,2018-07-03,135000,Defender - Centre-Back
3550,126810,Andriy Novak,2018-05-14,270000,Goalkeeper
3551,126839,Aleksandr Gutor,2018-06-01,720000,Goalkeeper
3552,126850,Enes Subasi,2018-07-04,45000,Defender - Centre-Back
3553,126874,Sloan Privat,2018-05-16,810000,attack - Centre-Forward
3554,126904,Abdoul Camara,2018-06-04,900000,attack - Left Winger
3555,126929,Thibault Giresse,2018-06-04,225000,midfield - Left Midfield
3556,126959,Goran Karanovic,2018-06-04,450000,attack - Centre-Forward
3557,126977,Mehdi Tahrat,2018-05-16,630000,Defender - Centre-Back
3558,126988,Nikolay Todorov,2018-06-30,90000,attack - Centre-Forward
3559,127031,Joaquim Adao,2018-07-12,675000,midfield - Defensive Midfield
3560,127054,Rafal Grzelak,2018-07-03,180000,Defender - Centre-Back
3561,127232,Tom Hateley,2018-07-03,180000,midfield - Defensive Midfield
3562,127300,Makan Macalou,2018-06-04,90000,attack - Centre-Forward
3563,127314,Jordan Nkololo,2018-06-04,540000,attack - Right Winger
3564,127336,Herve Bazile,2018-06-04,720000,attack - Left Winger
3565,127356,Christian Kouakou,2018-06-04,900000,attack - Left Winger
3566,127390,Julien Feret,2018-06-04,360000,midfield - Attacking Midfield
3567,127408,Jeff Louis,2018-05-16,360000,midfield - Attacking Midfield
3568,127416,Jordan Leborgne,2018-06-04,360000,midfield - Central Midfield
3569,127438,Jonathan Delaplace,2018-05-16,450000,midfield - Central Midfield
3570,127467,Vincent Bessat,2018-06-04,450000,Defender - Left-Back
3571,127476,Florian Le Joncour,2018-06-04,225000,Defender - Centre-Back
3572,127507,Remy Vercoutre,2018-06-04,225000,Goalkeeper
3573,127526,Jonathan Martins Pereira,2018-06-04,1350000,Defender - Right-Back
3574,127585,Morgan Amalfitano,2018-06-04,450000,attack - Right Winger
3575,127588,Sabri Toufiqui,2018-06-04,135000,midfield - Attacking Midfield
3576,127633,Rais Mbolhi,2018-06-01,540000,Goalkeeper
3577,127814,Cheikh Mbengue,2018-06-04,1800000,Defender - Left-Back
3578,127840,Kevin Theophile Catherine,2018-06-04,3600000,Defender - Centre-Back
3579,127857,Anthony Maisonnial,2018-06-04,540000,Goalkeeper
3580,127858,Anthony Maisonnial,2018-07-12,540000,Goalkeeper
3581,127886,Kolbeinn Sigthorsson,2018-06-04,2250000,attack - Centre-Forward
3582,127909,Alexander Kacaniklic,2018-06-04,1350000,attack - Right Winger
3583,127921,Najib Gandi,2018-06-04,180000,midfield - Attacking Midfield
3584,127928,Jules Iloki,2018-06-04,1130000,midfield - Right Midfield
3585,127939,David Alcibiade,2018-06-04,180000,Defender - Right-Back
3586,127950,Lukas Pokorny,2018-07-14,1130000,Defender - Centre-Back
3587,127978,Laurent Pionnier,2018-06-04,450000,Goalkeeper
3588,128002,Morten Duncan Rasmussen,2018-07-03,270000,attack - Centre-Forward
3589,128010,Michael Zacho,2018-06-07,45000,attack - Right Winger
3590,128023,Daniel Pedersen,2018-06-02,315000,midfield - Defensive Midfield
3591,128061,Erwan Maury,2018-06-04,180000,midfield - Defensive Midfield
3592,128082,Vincent Rufli,2018-06-04,810000,Defender - Right-Back
3593,128117,Cedric Varrault,2018-06-04,225000,Defender - Centre-Back
3594,128132,Adam Lang,2018-05-16,1130000,Defender - Centre-Back
3595,128143,Yuriy Glushchuk,2018-05-14,90000,midfield - Attacking Midfield
3596,128231,Dani Koks,2018-06-12,45000,midfield - Central Midfield
3597,128234,Bartlomiej Urbanski,2018-06-12,90000,midfield - Central Midfield
3598,128241,Asumah Abubakar,2018-06-12,68000,attack - Centre-Forward
3599,128273,Etien Velikonja,2018-06-12,360000,attack - Centre-Forward
3600,128307,Bartholomew Ogbeche,2018-06-12,675000,attack - Centre-Forward
3601,128352,Ruben Jenssen,2018-06-19,585000,midfield - Central Midfield
3602,128380,Jari Oosterwijk,2018-06-12,180000,attack - Centre-Forward
3603,128385,Rashaan Fernandes,2018-06-12,135000,attack - Right Winger
3604,128395,Ryan Trotman,2018-05-06,45000,attack - Left Winger
3605,128396,Ryan Trotman,2018-06-12,68000,attack - Left Winger
3606,128414,Andreias Calcan,2018-06-29,315000,attack - Left Winger
3607,128448,Nick Proschwitz,2018-06-12,180000,attack - Centre-Forward
3608,128470,Dalibor Volas,2018-07-03,113000,attack - Centre-Forward
3609,128479,Ilias Alhaft,2018-06-12,135000,attack - Right Winger
3610,128495,Thomas Verhaar,2018-06-12,315000,attack - Right Winger
3611,128512,Loris Brogno,2018-06-12,540000,attack - Right Winger
